session_id,unit_id,station,t,channel,value_true,value_observed,t_global
0,34,2,1888.08,vibration,0.169,0.169,1888.08
0,34,2,1888.08,temperature,72.467,72.467,1888.08
0,34,2,1888.08,pressure,29.2201,29.2201,1888.08
0,34,2,1888.08,humidity,45.3524,45.3524,1888.08
0,33,3,1888.91,torque,46.8854,46.8854,1888.91
0,33,3,1888.91,vibration,0.2147,0.2147,1888.91
0,33,3,1888.91,temperature,69.8163,69.8163,1888.91
0,33,3,1888.91,pressure,28.218,28.218,1888.91
0,33,3,1888.91,humidity,43.6623,43.6623,1888.91
0,32,4,1891.05,torque,49.2561,,1891.05
0,32,4,1891.05,vibration,0.2158,,1891.05
0,32,4,1891.05,temperature,69.7645,,1891.05
0,32,4,1891.05,pressure,30.4884,,1891.05
0,32,4,1891.05,humidity,44.821,,1891.05
0,38,0,1899.96,torque,48.0062,48.0062,1899.96
0,38,0,1899.96,vibration,0.2181,0.2181,1899.96
0,38,0,1899.96,temperature,68.9888,68.9888,1899.96
0,38,0,1899.96,pressure,27.7783,27.7783,1899.96
0,38,0,1899.96,humidity,46.6014,46.6014,1899.96
0,36,1,1901.0,torque,49.3512,49.3512,1901.0
0,36,1,1901.0,vibration,0.226,0.226,1901.0
0,36,1,1901.0,temperature,65.2857,65.2857,1901.0
0,36,1,1901.0,pressure,28.6992,28.6992,1901.0
0,36,1,1901.0,humidity,45.0394,45.0394,1901.0
0,22,7,1912.69,torque,51.5376,51.5376,1912.69
0,22,7,1912.69,vibration,0.2085,0.2085,1912.69
0,22,7,1912.69,temperature,67.7558,67.7558,1912.69
0,22,7,1912.69,pressure,28.5823,28.5823,1912.69
0,22,7,1912.69,humidity,43.3936,43.3936,1912.69
0,23,6,1912.69,torque,50.2236,50.2236,1912.69
0,23,6,1912.69,vibration,0.2023,0.2023,1912.69
0,23,6,1912.69,temperature,67.8559,67.8559,1912.69
0,23,6,1912.69,pressure,28.8788,28.8788,1912.69
0,23,6,1912.69,humidity,40.935,40.935,1912.69
0,28,5,1912.69,torque,50.7303,50.7303,1912.69
0,28,5,1912.69,vibration,0.1856,0.1856,1912.69
0,28,5,1912.69,temperature,70.5977,70.5977,1912.69
0,28,5,1912.69,pressure,29.2051,29.2051,1912.69
0,28,5,1912.69,humidity,44.3058,44.3058,1912.69
0,19,11,1922.7,torque,49.0464,49.0464,1922.7
0,19,11,1922.7,vibration,0.2216,0.2216,1922.7
0,19,11,1922.7,temperature,70.7155,70.7155,1922.7
0,19,11,1922.7,pressure,29.8018,29.8018,1922.7
0,19,11,1922.7,humidity,43.5408,43.5408,1922.7
0,20,10,1922.7,torque,53.921,53.921,1922.7
0,20,10,1922.7,vibration,0.223,0.223,1922.7
0,20,10,1922.7,temperature,69.96,69.96,1922.7
0,20,10,1922.7,pressure,27.8838,27.8838,1922.7
0,20,10,1922.7,humidity,43.2003,43.2003,1922.7
0,35,2,1926.5,torque,52.0614,52.0614,1926.5
0,35,2,1926.5,vibration,0.1905,0.1905,1926.5
0,35,2,1926.5,temperature,70.7428,70.7428,1926.5
0,35,2,1926.5,pressure,30.7469,30.7469,1926.5
0,35,2,1926.5,humidity,45.678,45.678,1926.5
0,21,9,1936.02,torque,50.8289,,1936.02
0,21,9,1936.02,vibration,0.1964,,1936.02
0,21,9,1936.02,temperature,73.904,,1936.02
0,21,9,1936.02,pressure,30.6577,,1936.02
0,21,9,1936.02,humidity,44.9331,,1936.02
0,39,0,1949.15,torque,52.2586,52.2586,1949.15
0,39,0,1949.15,vibration,0.1785,0.1785,1949.15
0,39,0,1949.15,temperature,68.4402,68.4402,1949.15
0,39,0,1949.15,pressure,30.0236,30.0236,1949.15
0,39,0,1949.15,humidity,46.1321,46.1321,1949.15
0,33,4,1951.92,torque,50.2099,,1951.92
0,33,4,1951.92,vibration,0.1849,,1951.92
0,33,4,1951.92,temperature,67.8662,,1951.92
0,33,4,1951.92,pressure,30.5799,,1951.92
0,33,4,1951.92,humidity,45.5351,,1951.92
0,34,3,1951.92,torque,51.5135,51.5135,1951.92
0,34,3,1951.92,vibration,0.1903,0.1903,1951.92
0,34,3,1951.92,temperature,73.9294,73.9294,1951.92
0,34,3,1951.92,pressure,31.1761,31.1761,1951.92
0,34,3,1951.92,humidity,43.6814,43.6814,1951.92
0,37,1,1961.1,torque,49.6983,49.6983,1961.1
0,37,1,1961.1,vibration,0.2306,0.2306,1961.1
0,37,1,1961.1,temperature,68.2518,68.2518,1961.1
0,37,1,1961.1,pressure,31.0432,31.0432,1961.1
0,37,1,1961.1,humidity,45.8655,45.8655,1961.1
0,22,8,1963.87,torque,49.7624,49.7624,1963.87
0,22,8,1963.87,vibration,0.1679,0.1679,1963.87
0,22,8,1963.87,temperature,67.0458,67.0458,1963.87
0,22,8,1963.87,pressure,32.3524,32.3524,1963.87
0,22,8,1963.87,humidity,41.1245,41.1245,1963.87
0,20,11,1967.96,torque,50.4864,50.4864,1967.96
0,20,11,1967.96,vibration,0.1804,0.1804,1967.96
0,20,11,1967.96,temperature,65.8842,65.8842,1967.96
0,20,11,1967.96,pressure,31.1033,31.1033,1967.96
0,20,11,1967.96,humidity,43.2054,43.2054,1967.96
0,36,2,1973.01,torque,48.3663,48.3663,1973.01
0,36,2,1973.01,vibration,0.1756,0.1756,1973.01
0,36,2,1973.01,temperature,67.4979,67.4979,1973.01
0,36,2,1973.01,pressure,30.1186,30.1186,1973.01
0,36,2,1973.01,humidity,45.571,45.571,1973.01
0,35,3,1992.43,torque,52.3478,52.3478,1992.43
0,35,3,1992.43,vibration,0.1788,0.1788,1992.43
0,35,3,1992.43,temperature,66.9933,66.9933,1992.43
0,35,3,1992.43,pressure,28.1386,28.1386,1992.43
0,35,3,1992.43,humidity,44.3627,44.3627,1992.43
0,21,10,2000.65,torque,47.5756,47.5756,2000.65
0,21,10,2000.65,vibration,0.1872,0.1872,2000.65
0,21,10,2000.65,temperature,70.1578,70.1578,2000.65
0,21,10,2000.65,pressure,29.9711,29.9711,2000.65
0,21,10,2000.65,humidity,44.1019,44.1019,2000.65
0,23,7,2000.73,torque,50.8475,50.8475,2000.73
0,23,7,2000.73,vibration,0.1711,0.1711,2000.73
0,23,7,2000.73,temperature,68.8106,68.8106,2000.73
0,23,7,2000.73,pressure,33.6183,33.6183,2000.73
0,23,7,2000.73,humidity,43.9989,43.9989,2000.73
0,24,6,2000.73,torque,48.2823,48.2823,2000.73
0,24,6,2000.73,vibration,0.2165,0.2165,2000.73
0,24,6,2000.73,temperature,71.5477,71.5477,2000.73
0,24,6,2000.73,pressure,26.3155,26.3155,2000.73
0,24,6,2000.73,humidity,41.3667,41.3667,2000.73
0,29,5,2000.73,torque,50.0489,50.0489,2000.73
0,29,5,2000.73,vibration,0.196,0.196,2000.73
0,29,5,2000.73,temperature,67.9407,67.9407,2000.73
0,29,5,2000.73,pressure,26.7778,26.7778,2000.73
0,29,5,2000.73,humidity,43.3961,43.3961,2000.73
0,37,2,2008.38,torque,51.0747,51.0747,2008.38
0,37,2,2008.38,vibration,0.1892,0.1892,2008.38
0,37,2,2008.38,temperature,70.9,70.9,2008.38
0,37,2,2008.38,pressure,28.2517,28.2517,2008.38
0,37,2,2008.38,humidity,47.1352,47.1352,2008.38
0,38,1,2008.38,torque,50.2095,50.2095,2008.38
0,38,1,2008.38,vibration,0.2355,0.2355,2008.38
0,38,1,2008.38,temperature,67.2492,67.2492,2008.38
0,38,1,2008.38,pressure,28.3743,28.3743,2008.38
0,38,1,2008.38,humidity,45.3237,45.3237,2008.38
0,34,4,2010.51,torque,51.4037,,2010.51
0,34,4,2010.51,vibration,0.2001,,2010.51
0,34,4,2010.51,temperature,69.5164,,2010.51
0,34,4,2010.51,pressure,31.2955,,2010.51
0,34,4,2010.51,humidity,44.7325,,2010.51
0,40,0,2015.63,torque,45.7452,45.7452,2015.63
0,40,0,2015.63,vibration,0.1642,0.1642,2015.63
0,40,0,2015.63,temperature,70.7875,70.7875,2015.63
0,40,0,2015.63,pressure,30.0104,30.0104,2015.63
0,40,0,2015.63,humidity,43.9483,43.9483,2015.63
0,22,9,2022.2,torque,52.3739,,2022.2
0,22,9,2022.2,vibration,0.1889,,2022.2
0,22,9,2022.2,temperature,69.3105,,2022.2
0,22,9,2022.2,pressure,29.3885,,2022.2
0,22,9,2022.2,humidity,46.381,,2022.2
0,23,8,2042.31,torque,49.826,49.826,2042.31
0,23,8,2042.31,vibration,0.2032,0.2032,2042.31
0,23,8,2042.31,temperature,69.2597,69.2597,2042.31
0,23,8,2042.31,pressure,28.3916,28.3916,2042.31
0,23,8,2042.31,humidity,42.1203,42.1203,2042.31
0,36,3,2046.7,torque,49.8802,49.8802,2046.7
0,36,3,2046.7,vibration,0.1838,0.1838,2046.7
0,36,3,2046.7,temperature,71.1963,71.1963,2046.7
0,36,3,2046.7,pressure,30.3087,30.3087,2046.7
0,36,3,2046.7,humidity,44.2457,44.2457,2046.7
0,21,11,2057.76,torque,52.1111,52.1111,2057.76
0,21,11,2057.76,vibration,0.1672,0.1672,2057.76
0,21,11,2057.76,temperature,63.7686,63.7686,2057.76
0,21,11,2057.76,pressure,30.074,30.074,2057.76
0,21,11,2057.76,humidity,40.8863,40.8863,2057.76
0,38,2,2061.71,torque,48.4209,48.4209,2061.71
0,38,2,2061.71,vibration,0.2016,0.2016,2061.71
0,38,2,2061.71,temperature,69.2406,69.2406,2061.71
0,38,2,2061.71,pressure,27.6949,27.6949,2061.71
0,38,2,2061.71,humidity,45.9219,45.9219,2061.71
0,39,1,2061.71,torque,47.6394,47.6394,2061.71
0,39,1,2061.71,vibration,0.2822,0.2822,2061.71
0,39,1,2061.71,temperature,70.9878,70.9878,2061.71
0,39,1,2061.71,pressure,31.7192,31.7192,2061.71
0,39,1,2061.71,humidity,45.9214,45.9214,2061.71
0,41,0,2065.78,torque,50.3555,50.3555,2065.78
0,41,0,2065.78,vibration,0.1627,0.1627,2065.78
0,41,0,2065.78,temperature,69.7307,69.7307,2065.78
0,41,0,2065.78,pressure,27.7101,27.7101,2065.78
0,41,0,2065.78,humidity,45.3112,45.3112,2065.78
0,22,10,2075.11,torque,49.9735,49.9735,2075.11
0,22,10,2075.11,vibration,0.1569,0.1569,2075.11
0,22,10,2075.11,temperature,67.6793,67.6793,2075.11
0,22,10,2075.11,pressure,29.7387,29.7387,2075.11
0,22,10,2075.11,humidity,43.5115,43.5115,2075.11
0,24,7,2090.46,torque,49.7028,49.7028,2090.46
0,24,7,2090.46,vibration,0.1541,0.1541,2090.46
0,24,7,2090.46,temperature,65.7336,65.7336,2090.46
0,24,7,2090.46,pressure,30.6858,30.6858,2090.46
0,24,7,2090.46,humidity,45.3639,45.3639,2090.46
0,25,6,2090.46,torque,49.0318,49.0318,2090.46
0,25,6,2090.46,vibration,0.152,0.152,2090.46
0,25,6,2090.46,temperature,69.1218,69.1218,2090.46
0,25,6,2090.46,pressure,29.3744,29.3744,2090.46
0,25,6,2090.46,humidity,41.306,41.306,2090.46
0,30,5,2090.46,torque,48.4115,48.4115,2090.46
0,30,5,2090.46,vibration,0.1888,0.1888,2090.46
0,30,5,2090.46,temperature,71.5064,71.5064,2090.46
0,30,5,2090.46,pressure,33.2984,33.2984,2090.46
0,30,5,2090.46,humidity,43.6933,43.6933,2090.46
0,35,4,2090.46,torque,50.1356,,2090.46
0,35,4,2090.46,vibration,0.1812,,2090.46
0,35,4,2090.46,temperature,68.0682,,2090.46
0,35,4,2090.46,pressure,25.1721,,2090.46
0,35,4,2090.46,humidity,45.9766,,2090.46
0,37,3,2090.95,torque,51.7519,51.7519,2090.95
0,37,3,2090.95,vibration,0.2286,0.2286,2090.95
0,37,3,2090.95,temperature,71.5802,71.5802,2090.95
0,37,3,2090.95,pressure,31.7878,31.7878,2090.95
0,37,3,2090.95,humidity,45.8404,45.8404,2090.95
0,23,9,2106.83,torque,49.5222,,2106.83
0,23,9,2106.83,vibration,0.1873,,2106.83
0,23,9,2106.83,temperature,70.9228,,2106.83
0,23,9,2106.83,pressure,30.1193,,2106.83
0,23,9,2106.83,humidity,48.5961,,2106.83
0,39,2,2109.73,torque,51.0145,51.0145,2109.73
0,39,2,2109.73,vibration,0.2347,0.2347,2109.73
0,39,2,2109.73,temperature,70.8701,70.8701,2109.73
0,39,2,2109.73,pressure,28.9307,28.9307,2109.73
0,39,2,2109.73,humidity,45.748,45.748,2109.73
0,40,1,2109.73,torque,46.4825,46.4825,2109.73
0,40,1,2109.73,vibration,0.2318,0.2318,2109.73
0,40,1,2109.73,temperature,69.3924,69.3924,2109.73
0,40,1,2109.73,pressure,29.689,29.689,2109.73
0,40,1,2109.73,humidity,44.5156,44.5156,2109.73
0,42,0,2115.84,torque,50.6483,50.6483,2115.84
0,42,0,2115.84,vibration,0.1452,0.1452,2115.84
0,42,0,2115.84,temperature,68.6723,68.6723,2115.84
0,42,0,2115.84,pressure,29.9453,29.9453,2115.84
0,42,0,2115.84,humidity,45.5357,45.5357,2115.84
0,22,11,2124.96,torque,50.1796,50.1796,2124.96
0,22,11,2124.96,vibration,0.1997,0.1997,2124.96
0,22,11,2124.96,temperature,64.7232,64.7232,2124.96
0,22,11,2124.96,pressure,28.6335,28.6335,2124.96
0,22,11,2124.96,humidity,39.6072,39.6072,2124.96
0,38,3,2131.94,torque,50.7708,50.7708,2131.94
0,38,3,2131.94,vibration,0.2452,0.2452,2131.94
0,38,3,2131.94,temperature,72.8839,72.8839,2131.94
0,38,3,2131.94,pressure,32.4094,32.4094,2131.94
0,38,3,2131.94,humidity,46.5218,46.5218,2131.94
0,24,8,2143.4,torque,48.9791,48.9791,2143.4
0,24,8,2143.4,vibration,0.2117,0.2117,2143.4
0,24,8,2143.4,temperature,69.7419,69.7419,2143.4
0,24,8,2143.4,pressure,31.8072,31.8072,2143.4
0,24,8,2143.4,humidity,41.3055,41.3055,2143.4
0,23,10,2166.13,torque,51.2635,51.2635,2166.13
0,23,10,2166.13,vibration,0.1928,0.1928,2166.13
0,23,10,2166.13,temperature,68.7039,68.7039,2166.13
0,23,10,2166.13,pressure,28.8359,28.8359,2166.13
0,23,10,2166.13,humidity,44.427,44.427,2166.13
0,25,7,2166.85,torque,49.9227,49.9227,2166.85
0,25,7,2166.85,vibration,0.2351,0.2351,2166.85
0,25,7,2166.85,temperature,70.3504,70.3504,2166.85
0,25,7,2166.85,pressure,29.4341,29.4341,2166.85
0,25,7,2166.85,humidity,44.7284,44.7284,2166.85
0,26,6,2166.85,torque,50.0628,50.0628,2166.85
0,26,6,2166.85,vibration,0.1976,0.1976,2166.85
0,26,6,2166.85,temperature,68.6343,68.6343,2166.85
0,26,6,2166.85,pressure,29.5582,29.5582,2166.85
0,26,6,2166.85,humidity,40.9991,40.9991,2166.85
0,31,5,2166.85,torque,49.1254,49.1254,2166.85
0,31,5,2166.85,vibration,0.2147,0.2147,2166.85
0,31,5,2166.85,temperature,69.3015,69.3015,2166.85
0,31,5,2166.85,pressure,28.0096,28.0096,2166.85
0,31,5,2166.85,humidity,42.742,42.742,2166.85
0,36,4,2166.85,torque,52.1455,,2166.85
0,36,4,2166.85,vibration,0.1864,,2166.85
0,36,4,2166.85,temperature,70.9347,,2166.85
0,36,4,2166.85,pressure,27.6458,,2166.85
0,36,4,2166.85,humidity,45.8826,,2166.85
0,43,0,2168.93,torque,48.8125,48.8125,2168.93
0,43,0,2168.93,vibration,0.2197,0.2197,2168.93
0,43,0,2168.93,temperature,70.2456,70.2456,2168.93
0,43,0,2168.93,pressure,29.236,29.236,2168.93
0,43,0,2168.93,humidity,47.1502,47.1502,2168.93
0,40,2,2172.43,torque,50.9468,50.9468,2172.43
0,40,2,2172.43,vibration,0.2283,0.2283,2172.43
0,40,2,2172.43,temperature,71.7235,71.7235,2172.43
0,40,2,2172.43,pressure,29.4405,29.4405,2172.43
0,40,2,2172.43,humidity,46.7756,46.7756,2172.43
0,41,1,2172.43,torque,52.2925,52.2925,2172.43
0,41,1,2172.43,vibration,0.1535,0.1535,2172.43
0,41,1,2172.43,temperature,67.8829,67.8829,2172.43
0,41,1,2172.43,pressure,31.2448,31.2448,2172.43
0,41,1,2172.43,humidity,44.3535,44.3535,2172.43
0,39,3,2174.3,torque,46.5045,46.5045,2174.3
0,39,3,2174.3,vibration,0.1572,0.1572,2174.3
0,39,3,2174.3,temperature,70.2055,70.2055,2174.3
0,39,3,2174.3,pressure,31.1705,31.1705,2174.3
0,39,3,2174.3,humidity,44.4479,44.4479,2174.3
0,24,9,2177.86,torque,50.825,,2177.86
0,24,9,2177.86,vibration,0.1765,,2177.86
0,24,9,2177.86,temperature,65.4051,,2177.86
0,24,9,2177.86,pressure,33.5869,,2177.86
0,24,9,2177.86,humidity,48.8853,,2177.86
0,23,11,2215.3,torque,50.3891,50.3891,2215.3
0,23,11,2215.3,vibration,0.134,0.134,2215.3
0,23,11,2215.3,temperature,72.4547,72.4547,2215.3
0,23,11,2215.3,pressure,28.0771,28.0771,2215.3
0,23,11,2215.3,humidity,41.7811,41.7811,2215.3
0,44,0,2216.27,torque,50.995,50.995,2216.27
0,44,0,2216.27,vibration,0.2236,0.2236,2216.27
0,44,0,2216.27,temperature,65.9999,65.9999,2216.27
0,44,0,2216.27,pressure,29.0546,29.0546,2216.27
0,44,0,2216.27,humidity,47.158,47.158,2216.27
0,25,8,2218.61,torque,50.1837,50.1837,2218.61
0,25,8,2218.61,vibration,0.155,0.155,2218.61
0,25,8,2218.61,temperature,69.4352,69.4352,2218.61
0,25,8,2218.61,pressure,32.4289,32.4289,2218.61
0,25,8,2218.61,humidity,41.0395,41.0395,2218.61
0,42,1,2228.01,torque,50.9017,50.9017,2228.01
0,42,1,2228.01,vibration,0.2584,0.2584,2228.01
0,42,1,2228.01,temperature,69.8253,69.8253,2228.01
0,42,1,2228.01,pressure,29.9886,29.9886,2228.01
0,42,1,2228.01,humidity,43.5541,43.5541,2228.01
0,40,3,2228.54,torque,49.9311,49.9311,2228.54
0,40,3,2228.54,vibration,0.1908,0.1908,2228.54
0,40,3,2228.54,temperature,71.3836,71.3836,2228.54
0,40,3,2228.54,pressure,28.462,28.462,2228.54
0,40,3,2228.54,humidity,44.4007,44.4007,2228.54
0,41,2,2228.54,torque,50.7386,50.7386,2228.54
0,41,2,2228.54,vibration,0.2086,0.2086,2228.54
0,41,2,2228.54,temperature,67.6475,67.6475,2228.54
0,41,2,2228.54,pressure,30.6043,30.6043,2228.54
0,41,2,2228.54,humidity,45.5463,45.5463,2228.54
0,26,7,2235.26,torque,46.4994,46.4994,2235.26
0,26,7,2235.26,vibration,0.2058,0.2058,2235.26
0,26,7,2235.26,temperature,69.6251,69.6251,2235.26
0,26,7,2235.26,pressure,30.1371,30.1371,2235.26
0,26,7,2235.26,humidity,45.2809,45.2809,2235.26
0,27,6,2235.26,torque,50.7923,50.7923,2235.26
0,27,6,2235.26,vibration,0.1915,0.1915,2235.26
0,27,6,2235.26,temperature,71.1149,71.1149,2235.26
0,27,6,2235.26,pressure,31.0049,31.0049,2235.26
0,27,6,2235.26,humidity,42.8666,42.8666,2235.26
0,32,5,2235.26,torque,51.9707,51.9707,2235.26
0,32,5,2235.26,vibration,0.2404,0.2404,2235.26
0,32,5,2235.26,temperature,65.808,65.808,2235.26
0,32,5,2235.26,pressure,27.5402,27.5402,2235.26
0,32,5,2235.26,humidity,40.6837,40.6837,2235.26
0,37,4,2235.26,torque,48.3322,,2235.26
0,37,4,2235.26,vibration,0.2017,,2235.26
0,37,4,2235.26,temperature,67.8891,,2235.26
0,37,4,2235.26,pressure,29.8898,,2235.26
0,37,4,2235.26,humidity,44.8704,,2235.26
0,24,10,2240.12,torque,49.6468,49.6468,2240.12
0,24,10,2240.12,vibration,0.2122,0.2122,2240.12
0,24,10,2240.12,temperature,68.5486,68.5486,2240.12
0,24,10,2240.12,pressure,27.2794,27.2794,2240.12
0,24,10,2240.12,humidity,45.3086,45.3086,2240.12
0,45,0,2267.96,torque,50.2631,50.2631,2267.96
0,45,0,2267.96,vibration,0.2066,0.2066,2267.96
0,45,0,2267.96,temperature,68.9716,68.9716,2267.96
0,45,0,2267.96,pressure,31.6825,31.6825,2267.96
0,45,0,2267.96,humidity,47.2504,47.2504,2267.96
0,25,9,2269.27,torque,50.134,,2269.27
0,25,9,2269.27,vibration,0.1937,,2269.27
0,25,9,2269.27,temperature,70.469,,2269.27
0,25,9,2269.27,pressure,27.4944,,2269.27
0,25,9,2269.27,humidity,47.3639,,2269.27
0,41,3,2277.54,torque,51.6454,51.6454,2277.54
0,41,3,2277.54,vibration,0.1704,0.1704,2277.54
0,41,3,2277.54,temperature,67.7222,67.7222,2277.54
0,41,3,2277.54,pressure,30.0412,30.0412,2277.54
0,41,3,2277.54,humidity,45.256,45.256,2277.54
0,42,2,2281.21,torque,50.6608,50.6608,2281.21
0,42,2,2281.21,vibration,0.1826,0.1826,2281.21
0,42,2,2281.21,temperature,68.9335,68.9335,2281.21
0,42,2,2281.21,pressure,28.5205,28.5205,2281.21
0,42,2,2281.21,humidity,46.1426,46.1426,2281.21
0,43,1,2281.21,torque,47.9609,47.9609,2281.21
0,43,1,2281.21,vibration,0.2093,0.2093,2281.21
0,43,1,2281.21,temperature,71.0451,71.0451,2281.21
0,43,1,2281.21,pressure,26.4185,26.4185,2281.21
0,43,1,2281.21,humidity,45.3334,45.3334,2281.21
0,26,8,2286.03,torque,50.0565,50.0565,2286.03
0,26,8,2286.03,vibration,0.2158,0.2158,2286.03
0,26,8,2286.03,temperature,68.0399,68.0399,2286.03
0,26,8,2286.03,pressure,29.3835,29.3835,2286.03
0,26,8,2286.03,humidity,42.8127,42.8127,2286.03
0,24,11,2297.47,torque,50.2353,50.2353,2297.47
0,24,11,2297.47,vibration,0.2282,0.2282,2297.47
0,24,11,2297.47,temperature,70.4661,70.4661,2297.47
0,24,11,2297.47,pressure,30.6113,30.6113,2297.47
0,24,11,2297.47,humidity,39.3215,39.3215,2297.47
0,27,7,2314.85,torque,49.5931,49.5931,2314.85
0,27,7,2314.85,vibration,0.2193,0.2193,2314.85
0,27,7,2314.85,temperature,71.5253,71.5253,2314.85
0,27,7,2314.85,pressure,30.8193,30.8193,2314.85
0,27,7,2314.85,humidity,44.125,44.125,2314.85
0,28,6,2314.85,torque,48.5193,48.5193,2314.85
0,28,6,2314.85,vibration,0.201,0.201,2314.85
0,28,6,2314.85,temperature,66.8502,66.8502,2314.85
0,28,6,2314.85,pressure,25.2879,25.2879,2314.85
0,28,6,2314.85,humidity,41.5403,41.5403,2314.85
0,33,5,2314.85,torque,51.3908,51.3908,2314.85
0,33,5,2314.85,vibration,0.1779,0.1779,2314.85
0,33,5,2314.85,temperature,72.2486,72.2486,2314.85
0,33,5,2314.85,pressure,28.021,28.021,2314.85
0,33,5,2314.85,humidity,41.8628,41.8628,2314.85
0,38,4,2314.85,torque,50.0797,,2314.85
0,38,4,2314.85,vibration,0.1601,,2314.85
0,38,4,2314.85,temperature,70.7636,,2314.85
0,38,4,2314.85,pressure,28.6594,,2314.85
0,38,4,2314.85,humidity,44.9828,,2314.85
0,46,0,2317.58,torque,48.6807,48.6807,2317.58
0,46,0,2317.58,vibration,0.2127,0.2127,2317.58
0,46,0,2317.58,temperature,70.9766,70.9766,2317.58
0,46,0,2317.58,pressure,31.0363,31.0363,2317.58
0,46,0,2317.58,humidity,47.4024,47.4024,2317.58
0,25,10,2322.94,torque,49.8846,49.8846,2322.94
0,25,10,2322.94,vibration,0.1995,0.1995,2322.94
0,25,10,2322.94,temperature,67.1651,67.1651,2322.94
0,25,10,2322.94,pressure,34.1257,34.1257,2322.94
0,25,10,2322.94,humidity,44.9433,44.9433,2322.94
0,42,3,2324.79,torque,49.9493,49.9493,2324.79
0,42,3,2324.79,vibration,0.2265,0.2265,2324.79
0,42,3,2324.79,temperature,67.7658,67.7658,2324.79
0,42,3,2324.79,pressure,30.9897,30.9897,2324.79
0,42,3,2324.79,humidity,43.9652,43.9652,2324.79
0,43,2,2330.28,torque,49.324,49.324,2330.28
0,43,2,2330.28,vibration,0.152,0.152,2330.28
0,43,2,2330.28,temperature,67.1557,67.1557,2330.28
0,43,2,2330.28,pressure,27.5614,27.5614,2330.28
0,43,2,2330.28,humidity,45.9379,45.9379,2330.28
0,44,1,2330.28,torque,48.7093,48.7093,2330.28
0,44,1,2330.28,vibration,0.1818,0.1818,2330.28
0,44,1,2330.28,temperature,70.0769,70.0769,2330.28
0,44,1,2330.28,pressure,27.2504,27.2504,2330.28
0,44,1,2330.28,humidity,46.9007,46.9007,2330.28
0,26,9,2350.98,torque,52.0829,,2350.98
0,26,9,2350.98,vibration,0.2234,,2350.98
0,26,9,2350.98,temperature,71.0019,,2350.98
0,26,9,2350.98,pressure,28.9199,,2350.98
0,26,9,2350.98,humidity,46.6697,,2350.98
0,27,8,2353.96,torque,49.909,49.909,2353.96
0,27,8,2353.96,vibration,0.2313,0.2313,2353.96
0,27,8,2353.96,temperature,70.0086,70.0086,2353.96
0,27,8,2353.96,pressure,30.81,30.81,2353.96
0,27,8,2353.96,humidity,43.3759,43.3759,2353.96
0,47,0,2365.98,torque,51.4624,51.4624,2365.98
0,47,0,2365.98,vibration,0.18,0.18,2365.98
0,47,0,2365.98,temperature,72.3319,72.3319,2365.98
0,47,0,2365.98,pressure,28.8477,28.8477,2365.98
0,47,0,2365.98,humidity,46.8361,46.8361,2365.98
0,43,3,2367.18,torque,50.1007,50.1007,2367.18
0,43,3,2367.18,vibration,0.1797,0.1797,2367.18
0,43,3,2367.18,temperature,65.966,65.966,2367.18
0,43,3,2367.18,pressure,31.1809,31.1809,2367.18
0,43,3,2367.18,humidity,43.8884,43.8884,2367.18
0,25,11,2369.94,torque,48.2605,48.2605,2369.94
0,25,11,2369.94,vibration,0.1866,0.1866,2369.94
0,25,11,2369.94,temperature,70.2548,70.2548,2369.94
0,25,11,2369.94,pressure,27.8631,27.8631,2369.94
0,25,11,2369.94,humidity,39.7311,39.7311,2369.94
0,28,7,2371.85,torque,51.0073,51.0073,2371.85
0,28,7,2371.85,vibration,0.1557,0.1557,2371.85
0,28,7,2371.85,temperature,70.5671,70.5671,2371.85
0,28,7,2371.85,pressure,31.3866,31.3866,2371.85
0,28,7,2371.85,humidity,46.0704,46.0704,2371.85
0,29,6,2371.85,torque,49.6388,49.6388,2371.85
0,29,6,2371.85,vibration,0.2176,0.2176,2371.85
0,29,6,2371.85,temperature,64.9153,64.9153,2371.85
0,29,6,2371.85,pressure,32.1054,32.1054,2371.85
0,29,6,2371.85,humidity,41.5953,41.5953,2371.85
0,34,5,2371.85,torque,47.1493,47.1493,2371.85
0,34,5,2371.85,vibration,0.2531,0.2531,2371.85
0,34,5,2371.85,temperature,68.6626,68.6626,2371.85
0,34,5,2371.85,pressure,30.3656,30.3656,2371.85
0,34,5,2371.85,humidity,41.7829,41.7829,2371.85
0,39,4,2371.85,torque,48.9733,,2371.85
0,39,4,2371.85,vibration,0.2035,,2371.85
0,39,4,2371.85,temperature,71.5485,,2371.85
0,39,4,2371.85,pressure,28.8607,,2371.85
0,39,4,2371.85,humidity,44.7104,,2371.85
0,44,2,2394.7,torque,45.5033,45.5033,2394.7
0,44,2,2394.7,vibration,0.1996,0.1996,2394.7
0,44,2,2394.7,temperature,72.1604,72.1604,2394.7
0,44,2,2394.7,pressure,31.9457,31.9457,2394.7
0,44,2,2394.7,humidity,45.7922,45.7922,2394.7
0,45,1,2394.7,torque,50.9975,50.9975,2394.7
0,45,1,2394.7,vibration,0.254,0.254,2394.7
0,45,1,2394.7,temperature,72.7429,72.7429,2394.7
0,45,1,2394.7,pressure,27.6677,27.6677,2394.7
0,45,1,2394.7,humidity,45.2487,45.2487,2394.7
0,26,10,2410.11,torque,47.8779,47.8779,2410.11
